"";"Naics4";"zip";"fdist"
"4259";"3271";"80015";0
"4260";"3271";"80016";0
"4261";"3271";"80017";0
"4262";"3271";"80020";0
"4263";"3271";"80021";0
"4264";"3271";"80022";0
"4265";"3271";"80030";0
"4266";"3271";"80031";0
"4267";"3271";"80033";0
"4268";"3271";"80110";0,166666666666667
"4269";"3271";"80111";0
"4270";"3271";"80113";0
"4271";"3271";"80120";0
"4272";"3271";"80121";0
"4273";"3271";"80123";0
"4274";"3271";"80127";0
"4275";"3271";"80202";0
"4276";"3271";"80203";0
"4277";"3271";"80204";0,0833333333333333
"4278";"3271";"80205";0,0833333333333333
"4279";"3271";"80206";0
"4280";"3271";"80207";0
"4281";"3271";"80208";0
"4282";"3271";"80209";0
"4283";"3271";"80210";0
"4284";"3271";"80211";0
"4285";"3271";"80212";0
"4286";"3271";"80214";0,0833333333333333
"4287";"3271";"80215";0
"4288";"3271";"80216";0
"4289";"3271";"80218";0
"4290";"3271";"80219";0,0833333333333333
"4291";"3271";"80220";0
"4292";"3271";"80221";0
"4293";"3271";"80222";0
"4294";"3271";"80223";0,166666666666667
"4295";"3271";"80224";0
"4296";"3271";"80225";0
"4297";"3271";"80226";0
"4298";"3271";"80227";0
"4299";"3271";"80228";0
"4300";"3271";"80229";0
"4301";"3271";"80230";0
"4302";"3271";"80231";0
"4303";"3271";"80232";0
"4304";"3271";"80233";0
"4305";"3271";"80234";0
"4306";"3271";"80235";0
"4307";"3271";"80236";0
"4308";"3271";"80237";0
"4309";"3271";"80238";0
"4310";"3271";"80239";0
"4311";"3271";"80246";0
"4312";"3271";"80247";0
"4313";"3271";"80260";0
"4314";"3271";"80262";0
"4315";"3271";"80401";0,0833333333333333
"4316";"3271";"80403";0,0833333333333333
"4317";"3271";"80465";0
"4318";"3271";"80601";0
"4319";"3271";"80603";0
"4320";"3271";"80640";0
"4321";"3272";"80002";0
"4322";"3272";"80003";0
"4323";"3272";"80004";0
"4324";"3272";"80005";0
"4325";"3272";"80007";0
"4326";"3272";"80010";0,0714285714285714
"4327";"3272";"80011";0,0714285714285714
"4328";"3272";"80012";0
"4329";"3272";"80013";0
"4330";"3272";"80014";0
"4331";"3272";"80015";0
"4332";"3272";"80016";0
"4333";"3272";"80017";0
"4334";"3272";"80020";0
"4335";"3272";"80021";0
"4336";"3272";"80022";0
"4337";"3272";"80030";0
"4338";"3272";"80031";0
"4339";"3272";"80033";0,0714285714285714
"4340";"3272";"80110";0
"4341";"3272";"80111";0
"4342";"3272";"80113";0
"4343";"3272";"80120";0
"4344";"3272";"80121";0
"4345";"3272";"80123";0
"4346";"3272";"80127";0
"4347";"3272";"80202";0
"4348";"3272";"80203";0
"4349";"3272";"80204";0,0714285714285714
"4350";"3272";"80205";0,0714285714285714
"4351";"3272";"80206";0
"4352";"3272";"80207";0
"4353";"3272";"80208";0
"4354";"3272";"80209";0
"4355";"3272";"80210";0
"4356";"3272";"80211";0
"4357";"3272";"80212";0
"4358";"3272";"80214";0
"4359";"3272";"80215";0,142857142857143
"4360";"3272";"80216";0,0714285714285714
"4361";"3272";"80218";0
"4362";"3272";"80219";0
"4363";"3272";"80220";0
"4364";"3272";"80221";0
"4365";"3272";"80222";0
"4366";"3272";"80223";0,142857142857143
"4367";"3272";"80224";0
"4368";"3272";"80225";0
"4369";"3272";"80226";0
"4370";"3272";"80227";0
"4371";"3272";"80228";0
"4372";"3272";"80229";0
"4373";"3272";"80230";0
"4374";"3272";"80231";0
"4375";"3272";"80232";0
"4376";"3272";"80233";0
"4377";"3272";"80234";0
"4378";"3272";"80235";0
"4379";"3272";"80236";0
"4380";"3272";"80237";0
"4381";"3272";"80238";0
"4382";"3272";"80239";0,214285714285714
"4383";"3272";"80246";0
"4384";"3272";"80247";0
"4385";"3272";"80260";0
"4386";"3272";"80262";0
"4387";"3272";"80401";0
"4388";"3272";"80403";0,0714285714285714
"4389";"3272";"80465";0
"4390";"3272";"80601";0
"4391";"3272";"80603";0
"4392";"3272";"80640";0
"4393";"3273";"80002";0,0975609756097561
"4394";"3273";"80003";0
"4395";"3273";"80004";0
"4396";"3273";"80005";0,024390243902439
"4397";"3273";"80007";0
"4398";"3273";"80010";0,024390243902439
"4399";"3273";"80011";0,0487804878048781
"4400";"3273";"80012";0
"4401";"3273";"80013";0
"4402";"3273";"80014";0,024390243902439
"4403";"3273";"80015";0
"4404";"3273";"80016";0
"4405";"3273";"80017";0
"4406";"3273";"80020";0
"4407";"3273";"80021";0
"4408";"3273";"80022";0,0975609756097561
"4409";"3273";"80030";0
"4410";"3273";"80031";0
"4411";"3273";"80033";0
"4412";"3273";"80110";0,0487804878048781
"4413";"3273";"80111";0
"4414";"3273";"80113";0
"4415";"3273";"80120";0,024390243902439
"4416";"3273";"80121";0
"4417";"3273";"80123";0
"4418";"3273";"80127";0
"4419";"3273";"80202";0
"4420";"3273";"80203";0
"4421";"3273";"80204";0,0731707317073171
"4422";"3273";"80205";0,024390243902439
"4423";"3273";"80206";0
"4424";"3273";"80207";0
"4425";"3273";"80208";0
"4426";"3273";"80209";0
"4427";"3273";"80210";0
"4428";"3273";"80211";0
"4429";"3273";"80212";0
"4430";"3273";"80214";0,024390243902439
"4431";"3273";"80215";0
"4432";"3273";"80216";0,121951219512195
"4433";"3273";"80218";0
"4434";"3273";"80219";0
"4435";"3273";"80220";0
"4436";"3273";"80221";0,0731707317073171
"4437";"3273";"80222";0
"4438";"3273";"80223";0,0975609756097561
"4439";"3273";"80224";0
"4440";"3273";"80225";0
"4441";"3273";"80226";0
"4442";"3273";"80227";0,024390243902439
"4443";"3273";"80228";0
"4444";"3273";"80229";0,0731707317073171
"4445";"3273";"80230";0
"4446";"3273";"80231";0
"4447";"3273";"80232";0
"4448";"3273";"80233";0
"4449";"3273";"80234";0
"4450";"3273";"80235";0
"4451";"3273";"80236";0
"4452";"3273";"80237";0
"4453";"3273";"80238";0
"4454";"3273";"80239";0
"4455";"3273";"80246";0
"4456";"3273";"80247";0
"4457";"3273";"80260";0
"4458";"3273";"80262";0
"4459";"3273";"80401";0
"4460";"3273";"80403";0,024390243902439
"4461";"3273";"80465";0
"4462";"3273";"80601";0
"4463";"3273";"80603";0
"4464";"3273";"80640";0,0731707317073171
"4465";"3274";"80002";0
"4466";"3274";"80003";0
"4467";"3274";"80004";0
"4468";"3274";"80005";0
"4469";"3274";"80007";0
"4470";"3274";"80010";0
"4471";"3274";"80011";0
"4472";"3274";"80012";0
"4473";"3274";"80013";0
"4474";"3274";"80014";0
"4475";"3274";"80015";0
"4476";"3274";"80016";0
"4477";"3274";"80017";0
"4478";"3274";"80020";0
"4479";"3274";"80021";0
"4480";"3274";"80022";0
"4481";"3274";"80030";0
"4482";"3274";"80031";0
"4483";"3274";"80033";0
"4484";"3274";"80110";0
"4485";"3274";"80111";0
"4486";"3274";"80113";0
"4487";"3274";"80120";0
"4488";"3274";"80121";0
"4489";"3274";"80123";0
"4490";"3274";"80127";0
"4491";"3274";"80202";0
"4492";"3274";"80203";0
"4493";"3274";"80204";1
"4494";"3274";"80205";0
"4495";"3274";"80206";0
"4496";"3274";"80207";0
"4497";"3274";"80208";0
"4498";"3274";"80209";0
"4499";"3274";"80210";0
"4500";"3274";"80211";0
"4501";"3274";"80212";0
"4502";"3274";"80214";0
"4503";"3274";"80215";0
"4504";"3274";"80216";0
"4505";"3274";"80218";0
"4506";"3274";"80219";0
"4507";"3274";"80220";0
"4508";"3274";"80221";0
"4509";"3274";"80222";0
"4510";"3274";"80223";0
"4511";"3274";"80224";0
"4512";"3274";"80225";0
"4513";"3274";"80226";0
"4514";"3274";"80227";0
"4515";"3274";"80228";0
"4516";"3274";"80229";0
"4517";"3274";"80230";0
"4518";"3274";"80231";0
"4519";"3274";"80232";0
"4520";"3274";"80233";0
"4521";"3274";"80234";0
"4522";"3274";"80235";0
"4523";"3274";"80236";0
"4524";"3274";"80237";0
"4525";"3274";"80238";0
"4526";"3274";"80239";0
"4527";"3274";"80246";0
"4528";"3274";"80247";0
"4529";"3274";"80260";0
"4530";"3274";"80262";0
"4531";"3274";"80401";0
"4532";"3274";"80403";0
"4533";"3274";"80465";0
"4534";"3274";"80601";0
"4535";"3274";"80603";0
"4536";"3274";"80640";0
"4537";"3279";"80002";0
"4538";"3279";"80003";0
"4539";"3279";"80004";0
"4540";"3279";"80005";0
"4541";"3279";"80007";0
"4542";"3279";"80010";0
"4543";"3279";"80011";0,0869565217391304
"4544";"3279";"80012";0
"4545";"3279";"80013";0
"4546";"3279";"80014";0
"4547";"3279";"80015";0
"4548";"3279";"80016";0
"4549";"3279";"80017";0
"4550";"3279";"80020";0
"4551";"3279";"80021";0
"4552";"3279";"80022";0
"4553";"3279";"80030";0
"4554";"3279";"80031";0
"4555";"3279";"80033";0
"4556";"3279";"80110";0,0869565217391304
"4557";"3279";"80111";0
"4558";"3279";"80113";0
"4559";"3279";"80120";0
"4560";"3279";"80121";0
"4561";"3279";"80123";0
"4562";"3279";"80127";0
"4563";"3279";"80202";0
"4564";"3279";"80203";0
"4565";"3279";"80204";0,130434782608696
"4566";"3279";"80205";0,0434782608695652
"4567";"3279";"80206";0
"4568";"3279";"80207";0
"4569";"3279";"80208";0
"4570";"3279";"80209";0,0434782608695652
"4571";"3279";"80210";0
"4572";"3279";"80211";0,0434782608695652
"4573";"3279";"80212";0
"4574";"3279";"80214";0
"4575";"3279";"80215";0
"4576";"3279";"80216";0,130434782608696
"4577";"3279";"80218";0
"4578";"3279";"80219";0
"4579";"3279";"80220";0
"4580";"3279";"80221";0,0434782608695652
"4581";"3279";"80222";0
"4582";"3279";"80223";0,260869565217391
"4583";"3279";"80224";0,0434782608695652
"4584";"3279";"80225";0
"4585";"3279";"80226";0
"4586";"3279";"80227";0
"4587";"3279";"80228";0
"4588";"3279";"80229";0
"4589";"3279";"80230";0
"4590";"3279";"80231";0
"4591";"3279";"80232";0
"4592";"3279";"80233";0
"4593";"3279";"80234";0
"4594";"3279";"80235";0
"4595";"3279";"80236";0
"4596";"3279";"80237";0
"4597";"3279";"80238";0
"4598";"3279";"80239";0,0434782608695652
"4599";"3279";"80246";0
"4600";"3279";"80247";0
"4601";"3279";"80260";0
"4602";"3279";"80262";0
"4603";"3279";"80401";0,0434782608695652
"4604";"3279";"80403";0
"4605";"3279";"80465";0
"4606";"3279";"80601";0
"4607";"3279";"80603";0
"4608";"3279";"80640";0
"4609";"3311";"80002";0
"4610";"3311";"80003";0
"4611";"3311";"80004";0
"4612";"3311";"80005";0
"4613";"3311";"80007";0
"4614";"3311";"80010";0
"4615";"3311";"80011";0,25
"4616";"3311";"80012";0
"4617";"3311";"80013";0
"4618";"3311";"80014";0
"4619";"3311";"80015";0
"4620";"3311";"80016";0
"4621";"3311";"80017";0
"4622";"3311";"80020";0
"4623";"3311";"80021";0
"4624";"3311";"80022";0
"4625";"3311";"80030";0
"4626";"3311";"80031";0
"4627";"3311";"80033";0
"4628";"3311";"80110";0,25
"4629";"3311";"80111";0,25
"4630";"3311";"80113";0
"4631";"3311";"80120";0
"4632";"3311";"80121";0
"4633";"3311";"80123";0
"4634";"3311";"80127";0
"4635";"3311";"80202";0
"4636";"3311";"80203";0
"4637";"3311";"80204";0
"4638";"3311";"80205";0
"4639";"3311";"80206";0
"4640";"3311";"80207";0
"4641";"3311";"80208";0
"4642";"3311";"80209";0
"4643";"3311";"80210";0
"4644";"3311";"80211";0
"4645";"3311";"80212";0
"4646";"3311";"80214";0
"4647";"3311";"80215";0
"4648";"3311";"80216";0,25
"4649";"3311";"80218";0
"4650";"3311";"80219";0
"4651";"3311";"80220";0
"4652";"3311";"80221";0
"4653";"3311";"80222";0
"4654";"3311";"80223";0
"4655";"3311";"80224";0
"4656";"3311";"80225";0
"4657";"3311";"80226";0
"4658";"3311";"80227";0
"4659";"3311";"80228";0
"4660";"3311";"80229";0
"4661";"3311";"80230";0
"4662";"3311";"80231";0
"4663";"3311";"80232";0
"4664";"3311";"80233";0
"4665";"3311";"80234";0
"4666";"3311";"80235";0
"4667";"3311";"80236";0
"4668";"3311";"80237";0
"4669";"3311";"80238";0
"4670";"3311";"80239";0
"4671";"3311";"80246";0
"4672";"3311";"80247";0
"4673";"3311";"80260";0
"4674";"3311";"80262";0
"4675";"3311";"80401";0
"4676";"3311";"80403";0
"4677";"3311";"80465";0
"4678";"3311";"80601";0
"4679";"3311";"80603";0
"4680";"3311";"80640";0
"4681";"3312";"80002";0
"4682";"3312";"80003";0
"4683";"3312";"80004";0
"4684";"3312";"80005";0
"4685";"3312";"80007";0
"4686";"3312";"80010";0
"4687";"3312";"80011";0
"4688";"3312";"80012";0
"4689";"3312";"80013";0
"4690";"3312";"80014";0
"4691";"3312";"80015";0
"4692";"3312";"80016";0
"4693";"3312";"80017";0
"4694";"3312";"80020";0
"4695";"3312";"80021";0
"4696";"3312";"80022";0,25
"4697";"3312";"80030";0
"4698";"3312";"80031";0
"4699";"3312";"80033";0
"4700";"3312";"80110";0,25
"4701";"3312";"80111";0
"4702";"3312";"80113";0
"4703";"3312";"80120";0
"4704";"3312";"80121";0
"4705";"3312";"80123";0
"4706";"3312";"80127";0
"4707";"3312";"80202";0
"4708";"3312";"80203";0
"4709";"3312";"80204";0
"4710";"3312";"80205";0
"4711";"3312";"80206";0
"4712";"3312";"80207";0
"4713";"3312";"80208";0
"4714";"3312";"80209";0
"4715";"3312";"80210";0
"4716";"3312";"80211";0
"4717";"3312";"80212";0
"4718";"3312";"80214";0
"4719";"3312";"80215";0
"4720";"3312";"80216";0,25
"4721";"3312";"80218";0
"4722";"3312";"80219";0
"4723";"3312";"80220";0
"4724";"3312";"80221";0
"4725";"3312";"80222";0
"4726";"3312";"80223";0,25
"4727";"3312";"80224";0
"4728";"3312";"80225";0
"4729";"3312";"80226";0
"4730";"3312";"80227";0
"4731";"3312";"80228";0
"4732";"3312";"80229";0
"4733";"3312";"80230";0
"4734";"3312";"80231";0
"4735";"3312";"80232";0
"4736";"3312";"80233";0
"4737";"3312";"80234";0
"4738";"3312";"80235";0
"4739";"3312";"80236";0
"4740";"3312";"80237";0
"4741";"3312";"80238";0
"4742";"3312";"80239";0
"4743";"3312";"80246";0
"4744";"3312";"80247";0
"4745";"3312";"80260";0
"4746";"3312";"80262";0
"4747";"3312";"80401";0
"4748";"3312";"80403";0
"4749";"3312";"80465";0
"4750";"3312";"80601";0
"4751";"3312";"80603";0
"4752";"3312";"80640";0
"4753";"3313";"80002";0
"4754";"3313";"80003";0
"4755";"3313";"80004";0
"4756";"3313";"80005";0
"4757";"3313";"80007";0
"4758";"3313";"80010";0
"4759";"3313";"80011";0
"4760";"3313";"80012";0
"4761";"3313";"80013";0
"4762";"3313";"80014";0
"4763";"3313";"80015";0
"4764";"3313";"80016";0
"4765";"3313";"80017";0
"4766";"3313";"80020";0
"4767";"3313";"80021";0
"4768";"3313";"80022";0
"4769";"3313";"80030";0
"4770";"3313";"80031";0
"4771";"3313";"80033";0
"4772";"3313";"80110";0
"4773";"3313";"80111";0
"4774";"3313";"80113";0
"4775";"3313";"80120";0
"4776";"3313";"80121";0
"4777";"3313";"80123";0
"4778";"3313";"80127";0
"4779";"3313";"80202";0
"4780";"3313";"80203";0
"4781";"3313";"80204";0
"4782";"3313";"80205";0
"4783";"3313";"80206";0
"4784";"3313";"80207";0
"4785";"3313";"80208";0
"4786";"3313";"80209";0
"4787";"3313";"80210";0
"4788";"3313";"80211";0
"4789";"3313";"80212";0
"4790";"3313";"80214";0
"4791";"3313";"80215";0
"4792";"3313";"80216";0
"4793";"3313";"80218";0
"4794";"3313";"80219";0
"4795";"3313";"80220";0
"4796";"3313";"80221";0
"4797";"3313";"80222";0
"4798";"3313";"80223";1
"4799";"3313";"80224";0
"4800";"3313";"80225";0
"4801";"3313";"80226";0
"4802";"3313";"80227";0
"4803";"3313";"80228";0
"4804";"3313";"80229";0
"4805";"3313";"80230";0
"4806";"3313";"80231";0
"4807";"3313";"80232";0
"4808";"3313";"80233";0
"4809";"3313";"80234";0
"4810";"3313";"80235";0
"4811";"3313";"80236";0
"4812";"3313";"80237";0
"4813";"3313";"80238";0
"4814";"3313";"80239";0
"4815";"3313";"80246";0
"4816";"3313";"80247";0
"4817";"3313";"80260";0
"4818";"3313";"80262";0
"4819";"3313";"80401";0
"4820";"3313";"80403";0
"4821";"3313";"80465";0
"4822";"3313";"80601";0
"4823";"3313";"80603";0
"4824";"3313";"80640";0
"4825";"3314";"80002";0
"4826";"3314";"80003";0
"4827";"3314";"80004";0
"4828";"3314";"80005";0
"4829";"3314";"80007";0
"4830";"3314";"80010";0,5
"4831";"3314";"80011";0
"4832";"3314";"80012";0
"4833";"3314";"80013";0
"4834";"3314";"80014";0
"4835";"3314";"80015";0
"4836";"3314";"80016";0
"4837";"3314";"80017";0
"4838";"3314";"80020";0
"4839";"3314";"80021";0
"4840";"3314";"80022";0
"4841";"3314";"80030";0
"4842";"3314";"80031";0
"4843";"3314";"80033";0
"4844";"3314";"80110";0
"4845";"3314";"80111";0
"4846";"3314";"80113";0
"4847";"3314";"80120";0
"4848";"3314";"80121";0
"4849";"3314";"80123";0
"4850";"3314";"80127";0
"4851";"3314";"80202";0
"4852";"3314";"80203";0
"4853";"3314";"80204";0
"4854";"3314";"80205";0
"4855";"3314";"80206";0
"4856";"3314";"80207";0
"4857";"3314";"80208";0
"4858";"3314";"80209";0
"4859";"3314";"80210";0
"4860";"3314";"80211";0
"4861";"3314";"80212";0
"4862";"3314";"80214";0
"4863";"3314";"80215";0
"4864";"3314";"80216";0,25
"4865";"3314";"80218";0
"4866";"3314";"80219";0
"4867";"3314";"80220";0
"4868";"3314";"80221";0
"4869";"3314";"80222";0
"4870";"3314";"80223";0
"4871";"3314";"80224";0
"4872";"3314";"80225";0
"4873";"3314";"80226";0
"4874";"3314";"80227";0
"4875";"3314";"80228";0,25
"4876";"3314";"80229";0
"4877";"3314";"80230";0
"4878";"3314";"80231";0
"4879";"3314";"80232";0
"4880";"3314";"80233";0
"4881";"3314";"80234";0
"4882";"3314";"80235";0
"4883";"3314";"80236";0
"4884";"3314";"80237";0
"4885";"3314";"80238";0
"4886";"3314";"80239";0
"4887";"3314";"80246";0
"4888";"3314";"80247";0
"4889";"3314";"80260";0
"4890";"3314";"80262";0
"4891";"3314";"80401";0
"4892";"3314";"80403";0
"4893";"3314";"80465";0
"4894";"3314";"80601";0
"4895";"3314";"80603";0
"4896";"3314";"80640";0
"4897";"3315";"80002";0,1
"4898";"3315";"80003";0
"4899";"3315";"80004";0
"4900";"3315";"80005";0
"4901";"3315";"80007";0
"4902";"3315";"80010";0
"4903";"3315";"80011";0
"4904";"3315";"80012";0
"4905";"3315";"80013";0
"4906";"3315";"80014";0
"4907";"3315";"80015";0
"4908";"3315";"80016";0
"4909";"3315";"80017";0
"4910";"3315";"80020";0
"4911";"3315";"80021";0
"4912";"3315";"80022";0,1
"4913";"3315";"80030";0
"4914";"3315";"80031";0
"4915";"3315";"80033";0
"4916";"3315";"80110";0,1
"4917";"3315";"80111";0
"4918";"3315";"80113";0
"4919";"3315";"80120";0
"4920";"3315";"80121";0
"4921";"3315";"80123";0
"4922";"3315";"80127";0
"4923";"3315";"80202";0
"4924";"3315";"80203";0
"4925";"3315";"80204";0
"4926";"3315";"80205";0
"4927";"3315";"80206";0
"4928";"3315";"80207";0,1
"4929";"3315";"80208";0
"4930";"3315";"80209";0
"4931";"3315";"80210";0
"4932";"3315";"80211";0
"4933";"3315";"80212";0
"4934";"3315";"80214";0,1
"4935";"3315";"80215";0
"4936";"3315";"80216";0,1
"4937";"3315";"80218";0
"4938";"3315";"80219";0
"4939";"3315";"80220";0
"4940";"3315";"80221";0
"4941";"3315";"80222";0
"4942";"3315";"80223";0,2
"4943";"3315";"80224";0
"4944";"3315";"80225";0
"4945";"3315";"80226";0
"4946";"3315";"80227";0
"4947";"3315";"80228";0
"4948";"3315";"80229";0
"4949";"3315";"80230";0
"4950";"3315";"80231";0
"4951";"3315";"80232";0
"4952";"3315";"80233";0
"4953";"3315";"80234";0
"4954";"3315";"80235";0
"4955";"3315";"80236";0
"4956";"3315";"80237";0
"4957";"3315";"80238";0
"4958";"3315";"80239";0,1
"4959";"3315";"80246";0
"4960";"3315";"80247";0
"4961";"3315";"80260";0
"4962";"3315";"80262";0
"4963";"3315";"80401";0,1
"4964";"3315";"80403";0
"4965";"3315";"80465";0
"4966";"3315";"80601";0
"4967";"3315";"80603";0
"4968";"3315";"80640";0
"4969";"3321";"80002";0
"4970";"3321";"80003";0
"4971";"3321";"80004";0
"4972";"3321";"80005";0
"4973";"3321";"80007";0
"4974";"3321";"80010";0
"4975";"3321";"80011";0
"4976";"3321";"80012";0
"4977";"3321";"80013";0
"4978";"3321";"80014";0
"4979";"3321";"80015";0
"4980";"3321";"80016";0
"4981";"3321";"80017";0
"4982";"3321";"80020";0
"4983";"3321";"80021";0
"4984";"3321";"80022";0
"4985";"3321";"80030";0
"4986";"3321";"80031";0
"4987";"3321";"80033";0
"4988";"3321";"80110";0,285714285714286
"4989";"3321";"80111";0
"4990";"3321";"80113";0
"4991";"3321";"80120";0
"4992";"3321";"80121";0
"4993";"3321";"80123";0
"4994";"3321";"80127";0
"4995";"3321";"80202";0
"4996";"3321";"80203";0
"4997";"3321";"80204";0
"4998";"3321";"80205";0
"4999";"3321";"80206";0
"5000";"3321";"80207";0
"5001";"3321";"80208";0
"5002";"3321";"80209";0
"5003";"3321";"80210";0
"5004";"3321";"80211";0
"5005";"3321";"80212";0
"5006";"3321";"80214";0
"5007";"3321";"80215";0
"5008";"3321";"80216";0
"5009";"3321";"80218";0
"5010";"3321";"80219";0
"5011";"3321";"80220";0
"5012";"3321";"80221";0
"5013";"3321";"80222";0
"5014";"3321";"80223";0,714285714285714
"5015";"3321";"80224";0
"5016";"3321";"80225";0
"5017";"3321";"80226";0
"5018";"3321";"80227";0
"5019";"3321";"80228";0
"5020";"3321";"80229";0
"5021";"3321";"80230";0
"5022";"3321";"80231";0
"5023";"3321";"80232";0
"5024";"3321";"80233";0
"5025";"3321";"80234";0
"5026";"3321";"80235";0
"5027";"3321";"80236";0
"5028";"3321";"80237";0
"5029";"3321";"80238";0
"5030";"3321";"80239";0
"5031";"3321";"80246";0
"5032";"3321";"80247";0
"5033";"3321";"80260";0
"5034";"3321";"80262";0
"5035";"3321";"80401";0
"5036";"3321";"80403";0
"5037";"3321";"80465";0
"5038";"3321";"80601";0
"5039";"3321";"80603";0
"5040";"3321";"80640";0
"5041";"3322";"80002";0
"5042";"3322";"80003";0
"5043";"3322";"80004";0
"5044";"3322";"80005";0
"5045";"3322";"80007";0
"5046";"3322";"80010";0
"5047";"3322";"80011";0
"5048";"3322";"80012";0
"5049";"3322";"80013";0
"5050";"3322";"80014";0
"5051";"3322";"80015";0
"5052";"3322";"80016";0
"5053";"3322";"80017";0
"5054";"3322";"80020";0
"5055";"3322";"80021";0
"5056";"3322";"80022";0,142857142857143
"5057";"3322";"80030";0
"5058";"3322";"80031";0
"5059";"3322";"80033";0
"5060";"3322";"80110";0,142857142857143
"5061";"3322";"80111";0
"5062";"3322";"80113";0
"5063";"3322";"80120";0
"5064";"3322";"80121";0
"5065";"3322";"80123";0
"5066";"3322";"80127";0
"5067";"3322";"80202";0
"5068";"3322";"80203";0
"5069";"3322";"80204";0
"5070";"3322";"80205";0
"5071";"3322";"80206";0
"5072";"3322";"80207";0
"5073";"3322";"80208";0
"5074";"3322";"80209";0
"5075";"3322";"80210";0
"5076";"3322";"80211";0
"5077";"3322";"80212";0
"5078";"3322";"80214";0
"5079";"3322";"80215";0,142857142857143
"5080";"3322";"80216";0
"5081";"3322";"80218";0
"5082";"3322";"80219";0
"5083";"3322";"80220";0
"5084";"3322";"80221";0
"5085";"3322";"80222";0
"5086";"3322";"80223";0,142857142857143
"5087";"3322";"80224";0
"5088";"3322";"80225";0
"5089";"3322";"80226";0
"5090";"3322";"80227";0
"5091";"3322";"80228";0
"5092";"3322";"80229";0,142857142857143
"5093";"3322";"80230";0
"5094";"3322";"80231";0
"5095";"3322";"80232";0
"5096";"3322";"80233";0
"5097";"3322";"80234";0
"5098";"3322";"80235";0
"5099";"3322";"80236";0
"5100";"3322";"80237";0,142857142857143
"5101";"3322";"80238";0
"5102";"3322";"80239";0,142857142857143
"5103";"3322";"80246";0
"5104";"3322";"80247";0
"5105";"3322";"80260";0
"5106";"3322";"80262";0
"5107";"3322";"80401";0
"5108";"3322";"80403";0
"5109";"3322";"80465";0
"5110";"3322";"80601";0
"5111";"3322";"80603";0
"5112";"3322";"80640";0
"5113";"3323";"80002";0,0208333333333333
"5114";"3323";"80003";0
"5115";"3323";"80004";0
"5116";"3323";"80005";0
"5117";"3323";"80007";0
"5118";"3323";"80010";0
"5119";"3323";"80011";0,03125
"5120";"3323";"80012";0
"5121";"3323";"80013";0
"5122";"3323";"80014";0
"5123";"3323";"80015";0
"5124";"3323";"80016";0
"5125";"3323";"80017";0
"5126";"3323";"80020";0
"5127";"3323";"80021";0
"5128";"3323";"80022";0,125
"5129";"3323";"80030";0,0104166666666667
"5130";"3323";"80031";0
"5131";"3323";"80033";0,03125
"5132";"3323";"80110";0,114583333333333
"5133";"3323";"80111";0
"5134";"3323";"80113";0,0104166666666667
"5135";"3323";"80120";0,0104166666666667
"5136";"3323";"80121";0
"5137";"3323";"80123";0
"5138";"3323";"80127";0
"5139";"3323";"80202";0
"5140";"3323";"80203";0
"5141";"3323";"80204";0,0208333333333333
"5142";"3323";"80205";0,0625
"5143";"3323";"80206";0
"5144";"3323";"80207";0,0104166666666667
"5145";"3323";"80208";0
"5146";"3323";"80209";0
"5147";"3323";"80210";0
"5148";"3323";"80211";0,0104166666666667
"5149";"3323";"80212";0,0104166666666667
"5150";"3323";"80214";0,0104166666666667
"5151";"3323";"80215";0,0104166666666667
"5152";"3323";"80216";0,177083333333333
"5153";"3323";"80218";0
"5154";"3323";"80219";0,0104166666666667
"5155";"3323";"80220";0
"5156";"3323";"80221";0,0104166666666667
"5157";"3323";"80222";0
"5158";"3323";"80223";0,09375
"5159";"3323";"80224";0
"5160";"3323";"80225";0
"5161";"3323";"80226";0,0104166666666667
"5162";"3323";"80227";0
"5163";"3323";"80228";0
"5164";"3323";"80229";0,0520833333333333
"5165";"3323";"80230";0
"5166";"3323";"80231";0,0104166666666667
"5167";"3323";"80232";0
"5168";"3323";"80233";0,03125
"5169";"3323";"80234";0
"5170";"3323";"80235";0
"5171";"3323";"80236";0
"5172";"3323";"80237";0
"5173";"3323";"80238";0
"5174";"3323";"80239";0,0833333333333333
"5175";"3323";"80246";0
"5176";"3323";"80247";0
"5177";"3323";"80260";0
"5178";"3323";"80262";0
"5179";"3323";"80401";0,0104166666666667
"5180";"3323";"80403";0
"5181";"3323";"80465";0
"5182";"3323";"80601";0
"5183";"3323";"80603";0
"5184";"3323";"80640";0,0208333333333333
"5185";"3324";"80002";0
"5186";"3324";"80003";0
"5187";"3324";"80004";0
"5188";"3324";"80005";0
"5189";"3324";"80007";0
"5190";"3324";"80010";0
"5191";"3324";"80011";0
"5192";"3324";"80012";0
"5193";"3324";"80013";0
"5194";"3324";"80014";0
"5195";"3324";"80015";0
"5196";"3324";"80016";0
"5197";"3324";"80017";0
"5198";"3324";"80020";0
"5199";"3324";"80021";0
"5200";"3324";"80022";0,142857142857143
"5201";"3324";"80030";0
"5202";"3324";"80031";0
"5203";"3324";"80033";0
"5204";"3324";"80110";0
"5205";"3324";"80111";0
"5206";"3324";"80113";0
"5207";"3324";"80120";0
"5208";"3324";"80121";0
"5209";"3324";"80123";0
"5210";"3324";"80127";0
"5211";"3324";"80202";0
"5212";"3324";"80203";0
"5213";"3324";"80204";0
"5214";"3324";"80205";0
"5215";"3324";"80206";0
